0   1   30   29   32   28   31   21   19   20   77   68   97   24   25   26   95   96   98   79   78   61   67   87   9   63   66   86   94   8   84   46   16   81   80   93   17   45   92   18   91   70   72   90   48   47   15   14   13   55   12   58   59   60   56   4   5   52   3   54   57   7   49   50   51   65   85   64   6   73   74   62   69   76   71   23   27   53   82   83   22   2   36   37   41   89   88   75   99   42   43   44   34   40   39   35   33   38   11   10
S. No.,tracking_id,cluster,lat,lng
629,UID1000044099,0,12.9136,77.5587
630,UID1000044100,0,12.9165243,77.5546642
631,UID1000044103,0,12.9216,77.5433
632,UID1000044107,0,12.9507081,77.5714063
633,UID1000044108,0,12.9153,77.5496
634,UID1000044110,0,12.9445,77.5566
635,UID1000044119,0,12.9536846,77.5626739
636,UID1000044120,0,12.9296,77.5464
637,UID1000044122,0,12.9360475,77.5580017
638,UID1000044123,0,12.9328315,77.5547609
639,UID1000044124,0,12.9344152,77.5564831
640,UID1000044125,0,12.9372708,77.5574387
641,UID1000044138,0,12.9026,77.5085
642,UID1000044139,0,12.9246,77.5461
643,UID1000044140,0,12.9240281,77.5487357
644,UID1000044142,0,12.9352,77.5609
645,UID1000044146,0,12.9184883,77.5682383
646,UID1000044147,0,12.9294169,77.5715418
647,UID1000044149,0,12.9170376,77.5677098
648,UID1000044150,0,12.9011,77.5077
649,UID1000044152,0,12.8791,77.5475
650,UID1000044153,0,12.8856,77.5571
651,UID1000044155,0,12.8759,77.5341
652,UID1000044156,0,12.9552,77.5666
653,UID1000044157,0,12.949,77.5593
654,UID1000044159,0,12.9024,77.563
655,UID1000044160,0,12.9085,77.5643
656,UID1000044161,0,12.9363,77.5566
657,UID1000044162,0,12.9337,77.5541
658,UID1000044163,0,12.9567,77.5884
659,UID1000044179,0,12.9508,77.5715
660,UID1000044185,0,12.9426,77.5985
661,UID1000044186,0,12.9132,77.5506
662,UID1000044190,0,12.9187,77.5538
663,UID1000044192,0,12.9076,77.5636
664,UID1000044197,0,12.9415,77.5604
665,UID1000044200,0,12.9582588,77.5560009
666,UID1000044202,0,12.9437,77.5406
667,UID1000044204,0,12.9485407,77.5590664
668,UID1000044208,0,12.9570966,77.5568421
669,UID1000044210,0,12.9189394,77.5516599
670,UID1000044223,0,12.9403,77.5453
671,UID1000044225,0,12.9398888,77.5451804
672,UID1000044226,0,12.9394,77.5427
673,UID1000044235,0,12.9493704,77.5961874
674,UID1000044239,0,12.9501233,77.599725
675,UID1000044244,0,12.9091262,77.562905
676,UID1000044246,0,12.9072,77.5582
677,UID1000044248,0,12.9013194,77.5629613
678,UID1000044251,0,12.9487261,77.5565654
679,UID1000044253,0,12.9339,77.5512
680,UID1000044254,0,12.935,77.5529
681,UID1000044255,0,12.9344253,77.55176
682,UID1000044257,0,12.9380299,77.5667262
683,UID1000044258,0,12.8756,77.5329
684,UID1000044259,0,12.876,77.5332
685,UID1000044264,0,12.9414,77.5575
686,UID1000044265,0,12.9435,77.5627
687,UID1000044267,0,12.9465,77.5606
688,UID1000044270,0,12.9055,77.5692
689,UID1000044273,0,12.9143,77.5658
690,UID1000044280,0,12.9364077,77.5579531
691,UID1000044281,0,12.9344891,77.5565348
692,UID1000044282,0,12.9366831,77.5591502
693,UID1000044283,0,12.9382666,77.5547056
694,UID1000044284,0,12.9351122,77.5556997
695,UID1000044285,0,12.9358,77.5597
696,UID1000044290,0,12.9125679,77.5709188
697,UID1000044292,0,12.9085867,77.5726817
698,UID1000044293,0,12.9125183,77.5735567
699,UID1000044300,0,12.958,77.5671
700,UID1000044302,0,12.9453,77.5631
701,UID1000044303,0,12.9319,77.5528
702,UID1000044304,0,12.9523886,77.5773597
703,UID1000044307,0,12.9619632,77.5760053
704,UID1000044308,0,12.9319,77.5529
705,UID1000044314,0,12.9568244,77.5871858
706,UID1000044318,0,12.9516,77.6028
707,UID1000044320,0,12.9443367,77.59969
708,UID1000044321,0,12.952,77.602
709,UID1000044324,0,12.9501,77.6019
710,UID1000044327,0,12.9501351,77.5963731
711,UID1000044328,0,12.9423574,77.6019106
712,UID1000044329,0,12.9426,77.6006
713,UID1000044330,0,12.9177587,77.5414429
714,UID1000044340,0,12.93535,77.5686818
715,UID1000044343,0,12.9311,77.5672
716,UID1000044348,0,12.9553792,77.5674356
717,UID1000044349,0,12.9448,77.5703
718,UID1000044353,0,12.9478,77.5433
719,UID1000044354,0,12.9428617,77.53953
720,UID1000044363,0,12.9133162,77.5627338
721,UID1000044364,0,12.923,77.5612
722,UID1000044366,0,12.9331653,77.5572416
723,UID1000044372,0,12.923,77.5491
724,UID1000044373,0,12.9229046,77.5471378
725,UID1000044375,0,12.9318,77.5529
726,UID1000044377,0,12.9388275,77.5523288
727,UID1000044380,0,12.9399983,77.5514518
728,UID1000044381,0,12.9413599,77.549794
729,UID1000044382,0,12.9411047,77.5508031
730,UID1000044383,0,12.9367231,77.5562767
731,UID1000044384,0,12.935687,77.5559059
732,UID1000044385,0,12.9125758,77.5709782
733,UID1000044387,0,12.9093702,77.5713935
734,UID1000044388,0,12.9362272,77.5759789
735,UID1000044389,0,12.9253949,77.5577102
736,UID1000044390,0,12.9035683,77.576265
737,UID1000044394,0,12.9543398,77.5813835
738,UID1000044396,0,12.9602236,77.5767052
739,UID1000044397,0,12.9518,77.5806
740,UID1000044402,0,12.9663,77.5926
741,UID1000044404,0,12.9303,77.5476
742,UID1000044408,0,12.9455292,77.5713816
743,UID1000044409,0,12.9302,77.5668
744,UID1000044410,0,12.9345572,77.5714169
745,UID1000044413,0,12.9335,77.5681
746,UID1000044416,0,12.9449,77.5508
747,UID1000044420,0,12.9153,77.5628
748,UID1000044421,0,12.9134,77.5626
749,UID1000044422,0,12.9133,77.5621
750,UID1000044424,0,12.9131167,77.5634433
751,UID1000044425,0,12.90016,77.564515
752,UID1000044427,0,12.9075,77.5641
753,UID1000044428,0,12.9289525,77.5710628
754,UID1000044429,0,12.9222,77.5633
755,UID1000044430,0,12.9245,77.5735
756,UID1000044432,0,12.8987333,77.56687
757,UID1000044433,0,12.896648,77.5593502
758,UID1000044438,0,12.9034,77.5102
759,UID1000044441,0,12.9613257,77.5780517
760,UID1000044443,0,12.9577859,77.5587312
761,UID1000044444,0,12.9512,77.5997
762,UID1000044445,0,12.9526,77.6008
763,UID1000044446,0,12.9522,77.6017
764,UID1000044447,0,12.9000573,77.5088257
765,UID1000044448,0,12.9035,77.5073
766,UID1000044449,0,12.9397,77.5712
767,UID1000044455,0,12.9069382,77.5590469
768,UID1000044456,0,12.9046734,77.5575465
769,UID1000044458,0,12.9032,77.5769
770,UID1000044459,0,12.899696,77.5710105
771,UID1000044463,0,12.9197,77.5518
772,UID1000044466,0,12.9333103,77.554974
773,UID1000044468,0,12.9312,77.5784
774,UID1000044469,0,12.9123541,77.5741093
775,UID1000044475,0,12.9525727,77.5529481
776,UID1000044477,0,12.9523871,77.552813
777,UID1000044478,0,12.9575,77.5547
778,UID1000044479,0,12.9588,77.5561
779,UID1000044481,0,12.9576,77.589
780,UID1000044482,0,12.9576,77.5891
781,UID1000044486,0,12.9313,77.5687
782,UID1000044491,0,12.9122,77.5618
783,UID1000044492,0,12.9247538,77.5459477
784,UID1000044493,0,12.9068,77.5606
785,UID1000044496,0,12.9235822,77.5489463
786,UID1000044500,0,12.9022,77.511
787,UID1000044501,0,12.9395205,77.5572725
788,UID1000044505,0,12.9574983,77.5767267
789,UID1000044509,0,12.9445374,77.5716012
790,UID1000044510,0,12.9575,77.5891
791,UID1000044511,0,12.9571683,77.5899655
792,UID1000044514,0,12.9428725,77.5987605
793,UID1000044515,0,12.902715,77.5190133
794,UID1000044521,0,12.9060322,77.5587673
795,UID1000044525,0,12.8855974,77.5416034
796,UID1000044526,0,12.9341881,77.5516632
797,UID1000044529,0,12.9576,77.5903
798,UID1000044530,0,12.9665,77.5924
799,UID1000044531,0,12.941654,77.5622636
800,UID1000044538,0,12.9164,77.5635
801,UID1000044539,0,12.8958,77.5662
802,UID1000044541,0,12.8969,77.5671
803,UID1000044542,0,12.8903961,77.5641127
804,UID1000044545,0,12.9170418,77.5547331
805,UID1000044546,0,12.9153867,77.5506792
806,UID1000044550,0,12.9607,77.5917
807,UID1000044551,0,12.967,77.5926
808,UID1000044553,0,12.9253205,77.5577511
809,UID1000044557,0,12.9573933,77.5547599
810,UID1000044566,0,12.8981333,77.518675
811,UID1000044567,0,12.907,77.5598
812,UID1000044573,0,12.9301817,77.554015
813,UID1000044574,0,12.938,77.563
814,UID1000044577,0,12.8843406,77.5413306
815,UID1000044580,0,12.8856444,77.5561994
816,UID1000044589,0,12.918074,77.5736068
817,UID1000044596,0,12.9153989,77.5616678
818,UID1000044597,0,12.9328,77.5617
819,UID1000044599,0,12.9305464,77.5471378
820,UID1000044600,0,12.9277,77.5527
821,UID1000044601,0,12.9304756,77.5486365
822,UID1000044613,0,12.925402,77.5736009
823,UID1000044616,0,12.9244,77.5466
824,UID1000044617,0,12.9253989,77.5576955
825,UID1000044620,0,12.9333,77.5548
826,UID1000044622,0,12.9315212,77.5514765
827,UID1000044628,0,12.941,77.5519
828,UID1000044630,0,12.9434467,77.5390506
829,UID1000044632,0,12.9318,77.5532
830,UID1000044633,0,12.9485113,77.5501289
831,UID1000044636,0,12.9445,77.5538
832,UID1000044637,0,12.9434599,77.5588299
833,UID1000044639,0,12.9243617,77.5651733
834,UID1000044643,0,12.9566017,77.5867367
835,UID1000044650,0,12.9587706,77.5780319
836,UID1000044651,0,12.9523258,77.5777568
837,UID1000044653,0,12.9523,77.5777
838,UID1000044656,0,12.9502728,77.6024816
839,UID1000044659,0,12.9317,77.5532
840,UID1000044662,0,12.9318,77.5528
841,UID1000044667,0,12.903215,77.5746133
842,UID1000044668,0,12.9090966,77.5728939
843,UID1000044672,0,12.9026,77.57
844,UID1000071659,0,12.9425,77.6008
845,UID1000072134,0,12.9261276,77.553807
846,UID1000072138,0,12.9318,77.5532
847,UID1000072140,0,12.9360886,77.5509436
848,UID1000072374,0,12.9241085,77.5661207
849,UID1000072377,0,12.9184336,77.5685858
850,UID1000072400,0,12.9525,77.581
851,UID1000072467,0,12.919,77.5465
852,UID1000072480,0,12.9462735,77.5417415
853,UID1000072489,0,12.9358,77.5597735
854,UID1000072490,0,12.9369,77.5558
855,UID1000072945,0,12.9444192,77.5560661
856,UID1000073032,0,12.8983,77.5098
857,UID1000073421,0,12.9304,77.5529
858,UID1000073432,0,12.901,77.5701
859,UID1000074369,0,12.965,77.5925
860,UID1000074377,0,12.9576,77.5549
861,UID1000074382,0,12.9316,77.5782
862,UID1000074410,0,12.9394768,77.5429569
863,UID1000074451,0,12.8746,77.541
864,UID1000074457,0,12.9439,77.5509
865,UID1000077839,0,12.9484,77.6001
866,UID1000081551,0,12.932883,77.5548751
867,UID1000081552,0,12.9173932,77.54192
868,UID1000081620,0,12.933,77.5546
869,UID1000081621,0,12.9253391,77.5577843
870,UID1000081633,0,12.8763,77.531
871,UID1000081645,0,12.9014676,77.5129874
872,UID1000081653,0,12.8747729,77.536689
873,UID1000081656,0,12.9177773,77.5414502
874,UID1000081841,0,12.9397325,77.5712087
875,UID1000089388,0,12.9194,77.5461
876,UID1000091412,0,12.9019597,77.5138448
877,UID1000091415,0,12.9318,77.5529
878,UID1000100048,0,12.9536,77.581
879,UID1000100749,0,12.9478549,77.5404418
880,UID1000101091,0,12.9661,77.5926
881,UID1000101108,0,12.9606,77.5921
882,UID1000101111,0,12.9419149,77.5547536
883,UID1000101205,0,12.9222046,77.5503331
884,UID1000101432,0,12.9421701,77.5498004
885,UID1000101443,0,12.9456687,77.5539558
886,UID1000101754,0,12.9169,77.5689
887,UID1000101771,0,12.9317,77.5726
888,UID1000102126,0,12.9459317,77.5427417
889,UID1000102161,0,12.8664,77.5351
890,UID1000102183,0,12.8952,77.5104
891,UID1000102184,0,12.9317,77.5532
892,UID1000102185,0,12.9499,77.5538
893,UID1000102190,0,12.8973,77.5114
894,UID1000102192,0,12.8869,77.5558
895,UID1000102195,0,12.9190728,77.5420088
896,UID1000102203,0,12.9530686,77.5648932
897,UID1000102219,0,12.9451,77.5491
898,UID1000102221,0,12.8704,77.537
899,UID1000102225,0,12.9014,77.5075
900,UID1000102233,0,12.9379407,77.5676824
901,UID1000102242,0,12.9445,77.5567
902,UID1000102244,0,12.9525,77.5625
903,UID1000102247,0,12.90719,77.541355
904,UID1000102249,0,12.9417117,77.5559783
905,UID1000102250,0,12.9441,77.5537
906,UID1000102254,0,12.8848,77.5417
907,UID1000102273,0,12.9448074,77.551294
908,UID1000102278,0,12.9318,77.5532
909,UID1000102279,0,12.9247,77.5462
910,UID1000102280,0,12.9451388,77.5488007
911,UID1000102281,0,12.8853,77.5416
912,UID1000102284,0,12.8749133,77.5397632
913,UID1000102285,0,12.9048,77.5723
914,UID1000102287,0,12.9042049,77.5101289
915,UID1000102288,0,12.9325232,77.5714203
916,UID1000102290,0,12.9068,77.5635
917,UID1000103054,0,12.9033,77.5746
918,UID1000103411,0,12.9412,77.602
919,UID1000103564,0,12.9428208,77.5463671
920,UID1000103859,0,12.9605,77.5923
921,UID1000103929,0,12.9388455,77.5525205
922,UID1000103980,0,12.938238,77.5549685
923,UID1000104827,0,12.9466943,77.5699514
924,UID1000104831,0,12.9525,77.5782
925,UID1000104833,0,12.9254259,77.5578088
926,UID1000104836,0,12.9139,77.5718
927,UID1000104900,0,12.9234,77.5531
928,UID1000104901,0,12.9465,77.57
929,UID1000104903,0,12.9318,77.5529
930,UID1000104905,0,12.9318,77.5529
931,UID1000104906,0,12.9618412,77.577019
932,UID1000104907,0,12.9253855,77.5576674
933,UID1000104910,0,12.9118,77.5727
934,UID1000104975,0,12.9146331,77.5466352
935,UID1000104976,0,12.9305454,77.5527396
936,UID1000104977,0,12.9391,77.5725
937,UID1000104979,0,12.9242122,77.5660256
938,UID1000104981,0,12.9533357,77.5810979
939,UID1000104982,0,12.9539823,77.5833929
940,UID1000104983,0,12.9601628,77.5931127
941,UID1000104985,0,12.9148,77.5615
942,UID1000105050,0,12.8693,77.5369
943,UID1000105054,0,12.931216,77.563829
944,UID1000105056,0,12.9181192,77.5736525
945,UID1000105057,0,12.9618258,77.5776731
946,UID1000105058,0,12.9504,77.578
947,UID1000105265,0,12.9042,77.565
948,UID1000105278,0,12.9297,77.5725
949,UID1000119093,0,12.8748,77.539
950,UID1000123980,0,12.9371,77.5523
951,UID1000134123,0,12.9318,77.5532
952,UID1000140012,0,12.9318553,77.5662043
953,UID1000144879,0,12.9651727,77.590084
954,UID1000144880,0,12.9653725,77.5942112
955,UID1000144881,0,12.9660019,77.5937394
956,UID1000144882,0,12.9643,77.5924
957,UID1000144883,0,12.9659836,77.5937256
958,UID1000144884,0,12.9603751,77.5928939
959,UID1000144885,0,12.9002252,77.5085865
960,UID1000144992,0,12.9368919,77.5685653
961,UID1000144993,0,12.9311,77.5673
962,UID1000144994,0,12.9298121,77.570632
963,UID1000144995,0,12.9354,77.5707
964,UID1000144996,0,12.9378888,77.568023
965,UID1000144998,0,12.936479,77.5689882
966,UID1000145406,0,12.9512065,77.5994169
967,UID1000145407,0,12.9508,77.6004
968,UID1000145408,0,12.9520936,77.6019552
969,UID1000145409,0,12.9449,77.5623
970,UID1000145410,0,12.9177761,77.5414653
971,UID1000145412,0,12.9468,77.5995
972,UID1000145413,0,12.9499,77.5997
973,UID1000145414,0,12.9425117,77.548575
974,UID1000145415,0,12.947152,77.5405706
975,UID1000145416,0,12.9439979,77.539698
976,UID1000145418,0,12.9461639,77.5428922
977,UID1000145419,0,12.9409325,77.5388205
978,UID1000145420,0,12.941755,77.5379167
979,UID1000145421,0,12.941,77.538
980,UID1000145423,0,12.94079,77.5380817
981,UID1000145424,0,12.9409254,77.5411139
982,UID1000145425,0,12.9457,77.5451
983,UID1000145427,0,12.9447,77.5465
984,UID1000145428,0,12.9253272,77.5576009
985,UID1000145719,0,12.9183862,77.5583374
986,UID1000145720,0,12.9194,77.55
987,UID1000145721,0,12.9182,77.5519
988,UID1000145722,0,12.9137253,77.5465775
989,UID1000145723,0,12.9122863,77.5493293
990,UID1000145726,0,12.9171999,77.5552152
991,UID1000145727,0,12.918433,77.5549823
992,UID1000145728,0,12.913455,77.5585917
993,UID1000145908,0,12.9158,77.5608
994,UID1000145909,0,12.9011,77.5698
995,UID1000145910,0,12.9009,77.57
996,UID1000145911,0,12.8973,77.5669
997,UID1000145912,0,12.8988,77.5741
998,UID1000145913,0,12.8988025,77.5739731
999,UID1000146100,0,12.9339486,77.5530613
1000,UID1000147325,0,12.9253914,77.5577189
1001,UID1000185696,1,12.9373242,77.557431
1002,UID1000185697,1,12.9491,77.555
1003,UID1000185703,1,12.934305,77.556475
1004,UID1000185705,1,12.9466582,77.5458152
1005,UID1000185710,1,12.9412,77.5318
1006,UID1000185717,1,12.9541,77.5647
1007,UID1000185720,1,12.926183,77.557264
1008,UID1000185721,1,12.9267689,77.5599888
1009,UID1000185723,1,12.9341,77.5623
1010,UID1000185726,1,12.9374326,77.5574543
1011,UID1000185727,1,12.931913,77.5672456
1012,UID1000185729,1,12.9549317,77.549515
1013,UID1000185730,1,12.9548951,77.5494368
1014,UID1000185732,1,12.9540662,77.5485222
1015,UID1000185733,1,12.9409685,77.5388757
1016,UID1000185734,1,12.9408578,77.5414597
1017,UID1000185735,1,12.9404526,77.5389309
1018,UID1000185737,1,12.9407332,77.5427544
1019,UID1000185739,1,12.9359758,77.5560681
1020,UID1000185740,1,12.9304401,77.5529997
1021,UID1000185741,1,12.9304003,77.5529732
1022,UID1000185742,1,12.9304153,77.5530201
1023,UID1000185743,1,12.9602893,77.5606187
1024,UID1000185744,1,12.9196646,77.5690643
1025,UID1000185745,1,12.9491767,77.5544031
1026,UID1000185746,1,12.926732,77.559588
1027,UID1000185748,1,12.9573962,77.5889086
1028,UID1000185750,1,12.9604,77.5608
1029,UID1000185751,1,12.9187976,77.5718843
1030,UID1000185752,1,12.9183559,77.571617
1031,UID1000185753,1,12.9603,77.5584
1032,UID1000185755,1,12.9283772,77.5502299
1033,UID1000185760,1,12.9360997,77.5560937
1034,UID1000185761,1,12.9189852,77.5714406
1035,UID1000185763,1,12.9487383,77.556165
1036,UID1000185764,1,12.9489239,77.5544182
1037,UID1000185765,1,12.9567922,77.5886212
1038,UID1000185767,1,12.9571892,77.5894819
1039,UID1000185769,1,12.933785,77.5551667
1040,UID1000185770,1,12.935705,77.5559039
1041,UID1000185772,1,12.9568138,77.5872068
1042,UID1000185773,1,12.9348,77.5624
1043,UID1000185777,1,12.9038,77.5674
1044,UID1000185778,1,12.9323,77.5643
1045,UID1000185785,1,12.9323,77.5643
1046,UID1000185787,1,12.929925,77.5562967
1047,UID1000185788,1,12.9416911,77.5596043
1048,UID1000185790,1,12.9351,77.5633
1049,UID1000185793,1,12.9527108,77.5635148
1050,UID1000185796,1,12.9548151,77.5563607
1051,UID1000185798,1,12.9484966,77.5536925
1052,UID1000185800,1,12.9502694,77.5558623
1053,UID1000185801,1,12.9306,77.5621
1054,UID1000185804,1,12.9409141,77.5604922
1055,UID1000185805,1,12.933505,77.5681383
1056,UID1000185807,1,12.9341472,77.5630225
1057,UID1000185808,1,12.9436,77.5649
1058,UID1000185809,1,12.9435901,77.5644275
1059,UID1000185810,1,12.9440944,77.5655017
1060,UID1000185812,1,12.9458167,77.559725
1061,UID1000186331,1,12.9114943,77.5701264
1062,UID1000186332,1,12.9114951,77.5702672
1063,UID1000186333,1,12.9410944,77.5712028
1064,UID1000186334,1,12.9472105,77.5701059
1065,UID1000186336,1,12.8998,77.5732
1066,UID1000186337,1,12.9497217,77.6049784
1067,UID1000186338,1,12.9496835,77.6051937
1068,UID1000186339,1,12.8995,77.5708
1069,UID1000186340,1,12.9173203,77.5722101
1070,UID1000186353,1,12.9411,77.6076
1071,UID1000186719,1,12.9533279,77.5518978
1072,UID1000186720,1,12.9521348,77.5526915
1073,UID1000186721,1,12.9532029,77.5529494
1074,UID1000187118,1,12.9462,77.542
1075,UID1000187121,1,12.949073,77.5421393
1076,UID1000187122,1,12.9488,77.5434
1077,UID1000187123,1,12.948212,77.5432397
1078,UID1000187124,1,12.948086,77.5431554
1079,UID1000187126,1,12.9478,77.6016
1080,UID1000187127,1,12.9502147,77.6004819
1081,UID1000187128,1,12.9320685,77.5628985
1082,UID1000187130,1,12.9307421,77.562086
1083,UID1000187131,1,12.9331486,77.5550993
1084,UID1000187133,1,12.9603,77.5607
1085,UID1000187135,1,12.9514143,77.5645528
1086,UID1000187136,1,12.951237,77.5650394
1087,UID1000187138,1,12.9503259,77.5619426
1088,UID1000187139,1,12.9482617,77.5613317
1089,UID1000187140,1,12.9364773,77.5522027
1090,UID1000187684,1,12.9472,77.542
1091,UID1000187685,1,12.9464925,77.5436365
1092,UID1000187687,1,12.9487278,77.5524837
1093,UID1000187690,1,12.9488,77.5575
1094,UID1000187691,1,12.9355507,77.5569131
1095,UID1000187692,1,12.9355,77.5569
1096,UID1000187693,1,12.9377199,77.5549251
1097,UID1000187694,1,12.9506,77.551
1098,UID1000187695,1,12.9483667,77.5512114
1099,UID1000187698,1,12.9505428,77.5390489
1100,UID1000188204,1,12.9057,77.5429
1101,UID1000188205,1,12.9434767,77.539785
1102,UID1000188206,1,12.9475,77.5437
1103,UID1000188207,1,12.9473,77.5439
1104,UID1000188217,1,12.9509,77.5506
1105,UID1000188948,1,12.9389099,77.5599609
1106,UID1000188949,1,12.9391691,77.560022
1107,UID1000188950,1,12.9404,77.5602
1108,UID1000188956,1,12.9480671,77.5423525
1109,UID1000188970,1,12.9427011,77.5472479
1110,UID1000188972,1,12.9675417,77.5929033
1111,UID1000188973,1,12.9573591,77.5891409
1112,UID1000188975,1,12.9184434,77.5737196
1113,UID1000189308,1,12.9546,77.5508
1114,UID1000189309,1,12.9546,77.5507
1115,UID1000189310,1,12.9542,77.5507
1116,UID1000189311,1,12.9538,77.5507
1117,UID1000189312,1,12.9552,77.5494
1118,UID1000189313,1,12.9615,77.584
1119,UID1000189319,1,12.9667424,77.5925621
1120,UID1000189343,1,12.9575761,77.5874264
1121,UID1000189344,1,12.9573584,77.5890562
1122,UID1000189345,1,12.9565,77.5909
1123,UID1000189347,1,12.9482,77.5989
1124,UID1000189349,1,12.9512994,77.5952916
1125,UID1000189351,1,12.948164,77.5973322
1126,UID1000189352,1,12.947018,77.5996602
1127,UID1000189354,1,12.9483463,77.6000759
1128,UID1000189356,1,12.9489844,77.601832
1129,UID1000189357,1,12.9489065,77.6005032
1130,UID1000189718,1,12.9490897,77.5544677
1131,UID1000189719,1,12.9386101,77.5574404
1132,UID1000189720,1,12.935843,77.5569457
1133,UID1000189722,1,12.9390445,77.5598744
1134,UID1000189723,1,12.9362704,77.554489
1135,UID1000189725,1,12.9357851,77.5539168
1136,UID1000189727,1,12.9482964,77.5541737
1137,UID1000189728,1,12.9477455,77.5549324
1138,UID1000189729,1,12.947092,77.5554076
1139,UID1000189730,1,12.9464641,77.5559672
1140,UID1000189731,1,12.9463494,77.5565118
1141,UID1000189732,1,12.9486829,77.5570837
1142,UID1000189733,1,12.9486246,77.557242
1143,UID1000189734,1,12.9452545,77.5571141
1144,UID1000189735,1,12.944446,77.5574142
1145,UID1000189736,1,12.947486,77.5552726
1146,UID1000189737,1,12.9483768,77.5541219
1147,UID1000189738,1,12.944,77.5487
1148,UID1000189739,1,12.9441,77.5488
1149,UID1000189740,1,12.9424,77.5484
1150,UID1000189741,1,12.9423,77.5482
1151,UID1000189742,1,12.9417,77.5484
1152,UID1000189743,1,12.9396,77.5509
1153,UID1000189744,1,12.9366,77.5539
1154,UID1000189745,1,12.9357309,77.5537867
1155,UID1000189746,1,12.9353,77.5548
1156,UID1000189747,1,12.935,77.5557
1157,UID1000189748,1,12.9348,77.5556
1158,UID1000189749,1,12.9344,77.5556
1159,UID1000189750,1,12.9341733,77.5554616
1160,UID1000189751,1,12.9333,77.555
1161,UID1000189752,1,12.9512,77.5419
1162,UID1000189753,1,12.9512,77.5419
1163,UID1000189754,1,12.9511062,77.5426834
1164,UID1000189755,1,12.9512079,77.5426806
1165,UID1000189756,1,12.9497186,77.5425399
1166,UID1000189757,1,12.947,77.5406
1167,UID1000189758,1,12.9468495,77.5428244
1168,UID1000189759,1,12.9467762,77.5428857
1169,UID1000189760,1,12.9480907,77.5424222
1170,UID1000189762,1,12.9543,77.5788
1171,UID1000189763,1,12.9522343,77.5782568
1172,UID1000189764,1,12.9523,77.5775
1173,UID1000189765,1,12.9564227,77.575962
1174,UID1000189766,1,12.9564268,77.5759535
1175,UID1000189767,1,12.9564881,77.5761625
1176,UID1000189769,1,12.9560954,77.5762373
1177,UID1000189770,1,12.956,77.5761
1178,UID1000189771,1,12.9560035,77.5760988
1179,UID1000189772,1,12.956,77.5761
1180,UID1000189773,1,12.9563,77.5762
1181,UID1000189774,1,12.9564,77.5762
1182,UID1000189880,1,12.9094562,77.5714601
1183,UID1000189881,1,12.9092099,77.571448
1184,UID1000189882,1,12.9086678,77.571247
1185,UID1000189883,1,12.9523438,77.5775352
1186,UID1000189884,1,12.925343,77.5576564
1187,UID1000189885,1,12.9253427,77.5576674
1188,UID1000189886,1,12.9564,77.576
1189,UID1000189887,1,12.9564,77.5762
1190,UID1000189888,1,12.9564728,77.5762272
1191,UID1000189889,1,12.9563,77.5762
1192,UID1000189890,1,12.9562,77.5762
1193,UID1000189891,1,12.9561,77.5761
1194,UID1000189892,1,12.956,77.5761
1195,UID1000189893,1,12.9559665,77.576156
1196,UID1000189894,1,12.9564,77.5763
1197,UID1000189895,1,12.9522,77.5782
1198,UID1000189897,1,12.9567,77.5563
1199,UID1000189898,1,12.954,77.5581
1200,UID1000189899,1,12.9541,77.5582
1201,UID1000189900,1,12.9535,77.5584
1202,UID1000189903,1,12.9545,77.5623
1203,UID1000189904,1,12.9577,77.5612
1204,UID1000189905,1,12.9581,77.5592
1205,UID1000189906,1,12.9581,77.5591
1206,UID1000190174,1,12.9446,77.5415
1207,UID1000190175,1,12.9453,77.5415
1208,UID1000190176,1,12.9453,77.5415
1209,UID1000190177,1,12.9463,77.542
1210,UID1000190178,1,12.9462,77.5419
1211,UID1000190179,1,12.9462,77.5426
1212,UID1000190180,1,12.9457,77.5436
1213,UID1000190181,1,12.9457,77.5436
1214,UID1000190182,1,12.9476,77.5438
1215,UID1000190183,1,12.9546,77.5626
1216,UID1000190184,1,12.9539968,77.563776
1217,UID1000190185,1,12.954,77.5639
1218,UID1000190186,1,12.95406,77.5647928
1219,UID1000190187,1,12.9535,77.5652
1220,UID1000190188,1,12.9509382,77.5635695
1221,UID1000190189,1,12.9533,77.5619
1222,UID1000190190,1,12.9533,77.5613
1223,UID1000190191,1,12.9516,77.5464
1224,UID1000190192,1,12.9502,77.5497
1225,UID1000190193,1,12.9503246,77.5496704
1226,UID1000190194,1,12.9446,77.5479
1227,UID1000190195,1,12.9448387,77.5467653
1228,UID1000190196,1,12.9438,77.5451
1229,UID1000190197,1,12.9423,77.5484
1230,UID1000190198,1,12.9438959,77.5486568
1231,UID1000190199,1,12.9451,77.5488
1232,UID1000190200,1,12.9488079,77.5492803
1233,UID1000190464,1,12.9453,77.5488
1234,UID1000190465,1,12.9453,77.5488
1235,UID1000190466,1,12.9458,77.5489
1236,UID1000190467,1,12.9487,77.5487
1237,UID1000190468,1,12.9489,77.5484
1238,UID1000190498,1,12.9465,77.5457
1239,UID1000190499,1,12.9398,77.553
1240,UID1000190500,1,12.94,77.5515
1241,UID1000190501,1,12.9397,77.5513
1242,UID1000190502,1,12.9349,77.5496
1243,UID1000190503,1,12.934,77.5503
1244,UID1000190514,1,12.9215,77.547
1245,UID1000190515,1,12.9214,77.548
1246,UID1000190516,1,12.9221,77.5472
1247,UID1000190517,1,12.942,77.5511
